alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it fairly down the middle, Bob. What do you say?",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Considering the inflation, I need a bit more. This is my fair offer.",Bob,2,
,,,Alice,2,reject
450000.0,550000.0,"Given the inflation, I'm willing to take a bit less than half, but I think this is a fair compromise. What do you think, Bob?",Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"Inflation is hitting me too, but I think I'm being generous here. This is my best offer so far.",Bob,4,
,,,Alice,4,reject
400000.0,600000.0,"Bob, inflation is really affecting my share. I'm willing to accept less than half now, but I need at least $400000 to feel it's fair. Can we agree on this?",Alice,5,
,,,Bob,5,accept
