alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Bob, let's start with a fair split considering the potential impact of inflation on my side. This offer gives me a slight advantage to compensate for that. Let's grab this deal before it's too late!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Alice, considering the inflation affecting my share, I propose a 60-40 split in my favor this round. Let's settle this quickly before the value drops further!",Bob,2,
,,,Alice,2,reject
62.0,38.0,"Bob, I understand you're feeling the inflation too. Let's find a compromise. I'll take a slightly bigger share than last time to account for my inflation, but this is a good deal for both of us. We're running out of time!",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Alice, with inflation hitting me hard, I need to adjust my offer to 55-45 in my favor. We're losing value with each round, so let's agree soon!",Bob,4,
,,,Alice,4,reject
67.0,33.0,"Bob, we are running out of time! Inflation is hurting us both. I'm offering a better deal for myself to compensate, but it's still significantly better than getting nothing. Take it or leave it. This is a beneficial decision for both of us.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, we're both feeling the pinch of inflation, and we're running out of time. Let's split it evenly at 50-50 this round. It's fair and ensures we both get something before it's too late!",Bob,6,
,,,Alice,6,accept
