alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Bob, let's split this fairly! 55 for me, 45 for you. It's a good start for both of us.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"My turn! I think I deserve a bit more, considering the decreasing value of money. Let's settle this quickly!",Bob,2,
,,,Alice,2,reject
62.0,38.0,"Bob, let's be reasonable. Inflation is hitting us both. I need 62 to compensate for my losses in value. That leaves you with 38, which is still a decent amount. Let's end this now.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Inflation is indeed hurting us, but I'm not willing to give up that much. Let's meet in the middle... or rather, a bit closer to my side. Accept this offer before it's too late!",Bob,4,
,,,Alice,4,reject
70.0,30.0,"Bob, this is getting ridiculous. The money is losing value fast! I need 70 to even come close to breaking even. 30 for you. This is my final offer!",Alice,5,
,,,Bob,5,accept
