message,product_price,player,round,decision
"Hi Bob, I'm offering my product to you for $150.",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, I appreciate your offer, but $150 is too high for me. I know the market value of this product, and I'm willing to pay $85 for it.",85.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, after considering your perspective, I'm willing to lower my price to $120. This is a fair price for the value you'll be getting.",120.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you lowering the price, Alice. However, I can actually get this product elsewhere for $100. To make it worth buying from you instead, I would need a better price. I can offer $90.",90.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I want to close this deal as much as you do. I am willing to match the market value and set the price at $105. This way, both of us can walk away from this negotiation happy and satisfied.",105.0,Alice,5,
,,Bob,5,BuyFromJhon
