alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Let's split fairly, Bob. I get $55, you get $45.",Alice,1,
,,,Bob,1,reject
45.0,55.0,I think a 55-45 split in my favor is fair considering the inflation. Let's settle this round.,Bob,2,
,,,Alice,2,reject
52.0,48.0,"Okay, Bob, let's be realistic. I'll come down slightly to $52, you get $48.  We both lose if this drags on.",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Given the inflation, a 52-48 split in my favor seems reasonable. Let's end this before we lose more value.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, this is getting ridiculous.  It's obvious we are just wasting time.  Let's split 50/50 and call it a day.",Alice,5,
,,,Bob,5,accept
