alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's start with a reasonable offer. I believe this split is fair and will allow us both to benefit. Time is precious, and we don't want to lose money to inflation.",Alice,1,
,,,Bob,1,reject
510000.0,490000.0,"Alice, let's split things a bit more evenly to show we both benefit from a quick agreement. This offer still gives you a slight edge.",Bob,2,
,,,Alice,2,reject
570000.0,430000.0,"Bob, I appreciate the effort, but your last offer wasn't appealing. This is a slight adjustment to bridge the gap. Let's settle this before inflation eats away at our potential gains.",Alice,3,
,,,Bob,3,reject
520000.0,480000.0,"Alice, we're getting closer. I'm willing to be flexible, but we need to find a middle ground quickly before inflation hurts us both. This is a fair compromise.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Bob, I'm trying to be fair, but we need to finalize this. This offer is a compromise, and I'm hoping you'll see its value before inflation diminishes our returns any further.",Alice,5,
,,,Bob,5,reject
530000.0,470000.0,"Alice, time is running out. We both lose if we can't agree. This offer is a reasonable compromise for a quick and fair resolution.",Bob,6,
,,,Alice,6,accept
