round_quality,product_worth,player,round,decision,message
high-quality,300.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,yes,
low-quality,0.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,
low-quality,0.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,
low-quality,0.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,
low-quality,0.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,
high-quality,300.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,
low-quality,0.0,Nature,7,,
,,Alice,7,yes,"Bob, this product is amazing! You should definitely buy it. It's a steal at this price!"
,,Bob,7,yes,
low-quality,0.0,Nature,8,,
,,Alice,8,yes,"Bob, this is a must-have! Don't miss out on this fantastic offer. It's worth every penny!"
,,Bob,8,yes,
low-quality,0.0,Nature,9,,
,,Alice,9,yes,"Bob, you're in luck! This product is a game-changer. Don't think twice, just go for it!"
,,Bob,9,yes,
low-quality,0.0,Nature,10,,
,,Alice,10,yes,"Bob, this product is a hidden gem. It's exactly what you need. Don't miss out!"
,,Bob,10,yes,
low-quality,0.0,Nature,11,,
,,Alice,11,yes,"Bob, this product is just amazing. It is a bargain for the price"
,,Bob,11,yes,
low-quality,0.0,Nature,12,,
,,Alice,12,yes,This one is a MUST HAVE! Just buy it!
,,Bob,12,yes,
low-quality,0.0,Nature,13,,
,,Alice,13,yes,This is the perfect product for you. You should definitely buy it.
,,Bob,13,yes,
low-quality,0.0,Nature,14,,
,,Alice,14,yes,"Trust me, you won't regret buying this one! It's a fantastic product."
,,Bob,14,yes,
low-quality,0.0,Nature,15,,
,,Alice,15,yes,"You won't believe how great this product is. It's a real steal. Don't think, just buy it!"
,,Bob,15,yes,
low-quality,0.0,Nature,16,,
,,Alice,16,yes,This product is exactly what you need. It's incredible. Buy it now!
,,Bob,16,yes,
high-quality,300.0,Nature,17,,
,,Alice,17,yes,"This product is a gem, don't lose out!"
,,Bob,17,yes,
low-quality,0.0,Nature,18,,
,,Alice,18,yes,Fantastic product coming up! Get yours now!
,,Bob,18,yes,
high-quality,300.0,Nature,19,,
,,Alice,19,yes,"This is a premium product, don't miss out!"
,,Bob,19,yes,
high-quality,300.0,Nature,20,,
,,Alice,20,yes,Last one! You won't want to miss this!
,,Bob,20,yes,
