alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Hi Bob, let's divide it 60-40. I think it's a fair split considering the urgency to avoid losing value. What do you think?",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Hi Alice, considering the inflation rate is higher for me, I think 55-45 is a more reasonable split.",Bob,2,
,,,Alice,2,reject
52.0,48.0,"Hey Bob, how about we try a 52-48 split? This balances both of our devaluation rates and keeps us close to a fair split. Let’s finalize and avoid more loss.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"Alice, the inflation is hitting me harder. I need a bit more to make up for the loss. 58-42 seems fair considering the circumstances.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Alright Bob, let’s just split it evenly at 50-50. This way, we both endure the inflation equally, and it’s the most fair under these circumstances. Let’s wrap this up!",Alice,5,
,,,Bob,5,accept
