round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,This product has been carefully selected for its potential to meet your needs.,
,,Bob,1,,no
high-quality,2000000.0,Nature,2,,
,,Alice,2,I have personally inspected this product and can confidently say it is one of our finest offerings.,
,,Bob,2,,yes
high-quality,2000000.0,Nature,3,,
,,Alice,3,"Following the success of our previous transaction, I'm pleased to present another product that has undergone the same rigorous evaluation process.",
,,Bob,3,,yes
low-quality,0.0,Nature,4,,
,,Alice,4,"This product is an interesting addition to our catalog, but I must admit that it doesn't quite meet the same standards as our previous two offerings.",
,,Bob,4,,no
high-quality,2000000.0,Nature,5,,
,,Alice,5,"I'm excited to present a product that has been handpicked for its exceptional quality, much like the ones we successfully transacted in Rounds 2 and 3.",
,,Bob,5,,yes
high-quality,2000000.0,Nature,6,,
,,Alice,6,"Our streak of premium offerings continues with this latest product, which I'm confident will meet the high standards you've come to expect from us.",
,,Bob,6,,yes
low-quality,0.0,Nature,7,,
,,Alice,7,"This product is somewhat of an experimental entry in our catalog, and while it has potential, I wouldn't recommend it for those seeking the same level of quality as our recent offerings.",
,,Bob,7,,no
low-quality,0.0,Nature,8,,
,,Alice,8,"To be frank, this product doesn't quite live up to our usual standards, and I think it's best suited for a more specialized or niche application.",
,,Bob,8,,no
high-quality,2000000.0,Nature,9,,
,,Alice,9,"I'm pleased to say that this product marks a return to form for us, boasting the same exceptional quality and craftsmanship that you've come to trust in our premium offerings.",
,,Bob,9,,yes
high-quality,2000000.0,Nature,10,,
,,Alice,10,"Our momentum continues with this latest product, which has been carefully curated to meet the lofty standards we've established in our previous successful transactions.",
,,Bob,10,,yes
low-quality,0.0,Nature,11,,
,,Alice,11,"This product is a bit of an outlier in our catalog, and while it may have some interesting features, I wouldn't recommend it for those seeking the same level of excellence as our recent acquisitions.",
,,Bob,11,,no
high-quality,2000000.0,Nature,12,,
,,Alice,12,"I'm excited to present a product that embodies the same spirit of quality and excellence that has defined our most successful transactions, and I'm confident it will meet your high expectations.",
,,Bob,12,,yes
high-quality,2000000.0,Nature,13,,
,,Alice,13,"Our streak of exceptional offerings continues unabated with this latest product, which has been meticulously evaluated to ensure it meets the lofty standards you've come to demand from us.",
,,Bob,13,,yes
low-quality,0.0,Nature,14,,
,,Alice,14,"To be candid, this product doesn't quite align with the high standards we've established in our recent transactions, and I think it's best suited for a buyer with more flexible expectations.",
,,Bob,14,,no
high-quality,2000000.0,Nature,15,,
,,Alice,15,"I'm pleased to present a product that returns to the high watermark we've set for ourselves, boasting the same exceptional quality, craftsmanship, and attention to detail that you've come to trust in our premium offerings.",
,,Bob,15,,yes
high-quality,2000000.0,Nature,16,,
,,Alice,16,"Our consistency in delivering top-tier products continues with this latest offering, which has been carefully handpicked to meet the exacting standards you've come to expect from our most successful transactions.",
,,Bob,16,,yes
high-quality,2000000.0,Nature,17,,
,,Alice,17,"I'm delighted to present another product that exemplifies the best of what we have to offer, with the same unwavering commitment to quality, excellence, and customer satisfaction that has defined our relationship.",
,,Bob,17,,yes
high-quality,2000000.0,Nature,18,,
,,Alice,18,"Our unbroken streak of premium offerings continues with this latest product, which has been meticulously evaluated and carefully selected to ensure it meets the exceptionally high standards you've come to trust in our brand.",
,,Bob,18,,yes
high-quality,2000000.0,Nature,19,,
,,Alice,19,"As we approach the final round, I'm pleased to present another product that embodies the same spirit of excellence, quality, and craftsmanship that has defined our most successful transactions and cemented our partnership.",
,,Bob,19,,yes
high-quality,2000000.0,Nature,20,,
,,Alice,20,"In our final round together, I'm honored to present a product that represents the culmination of our shared commitment to excellence, a true masterpiece that exceeds even the lofty standards we've established throughout our partnership.",
,,Bob,20,,yes
