round_quality,product_worth,player,round,message,decision
high-quality,20000.0,Nature,1,,
,,Alice,1,"Hello! I'm offering a unique product today. Considering my track record, with a 50% chance of high quality, this purchase could be a fantastic investment. Don't miss out!",
,,the buyer,1,,yes
low-quality,0.0,Nature,2,,
,,Alice,2,"Good day! I have a product available that, based on the historical data of my sales (50% high quality), represents a fair gamble with potentially substantial returns. Are you feeling lucky?",
,,the buyer,2,,yes
high-quality,20000.0,Nature,3,,
,,Alice,3,"Greetings! I'm offering a product today, and the odds are in your favor! With a 50% chance of a high-quality item, this could be a very profitable opportunity for you. Consider this a worthwhile investment.",
,,the buyer,3,,yes
high-quality,20000.0,Nature,4,,
,,Alice,4,"Hello! Another exciting product is on offer. Given my past sales, where half the products were high-quality, this presents a strong chance for significant value. Don't miss out on this possible win!",
,,the buyer,4,,yes
low-quality,0.0,Nature,5,,
,,Alice,5,"Good day! I have a product that is available for purchase. Based on my previous sales, 50% of the products were high quality. This may be an excellent opportunity for you!",
,,the buyer,5,,yes
high-quality,20000.0,Nature,6,,
,,Alice,6,"Hello! I am selling a product that has a 50% chance of being high quality. Given this, you have a very strong chance of getting a great deal today. Are you interested?",
,,the buyer,6,,yes
high-quality,20000.0,Nature,7,,
,,Alice,7,Greetings! I'm pleased to offer you a product. My sales history indicates a 50% chance of high quality. This represents a potentially significant opportunity. Will you take it?,
,,the buyer,7,,yes
high-quality,20000.0,Nature,8,,
,,Alice,8,"Hello! I'm offering a product today. Remember, there's a 50% chance it's high-quality. Based on my previous sales, this is definitely a gamble worth taking. Are you in?",
,,the buyer,8,,yes
high-quality,20000.0,Nature,9,,
,,Alice,9,"Good day! I'm offering a product today with a 50% chance of being high quality. Based on my sales record, this is a worthwhile proposition. Consider the investment.",
,,the buyer,9,,yes
low-quality,0.0,Nature,10,,
,,Alice,10,Hello! I am offering a product today with a 50% probability of being a high quality product. This is a fair game with a great chance of having a very positive outcome!,
,,the buyer,10,,yes
low-quality,0.0,Nature,11,,
,,Alice,11,"Greetings! I'm selling a product. Given that 50% of my previous sales were high-quality, there's a decent chance you'll get a bargain. Care to take a chance?",
,,the buyer,11,,yes
high-quality,20000.0,Nature,12,,
,,Alice,12,"Hello! I'm offering a product today. With a 50% chance of being high-quality based on my sales, this could be a significant opportunity for you. Interested?",
,,the buyer,12,,yes
low-quality,0.0,Nature,13,,
,,Alice,13,"Good day! I have a product that is currently available. With a 50% chance of high quality, it's a gamble worth taking. Would you like to proceed?",
,,the buyer,13,,yes
low-quality,0.0,Nature,14,,
,,Alice,14,"Hello! Another product is available. With a 50% chance of high quality, this purchase offers a good risk/reward profile. Are you interested?",
,,the buyer,14,,yes
high-quality,20000.0,Nature,15,,
,,Alice,15,"Greetings! I have a product on offer. Considering my sales history, with half the products being high-quality, this could be a very profitable purchase. Will you buy it?",
,,the buyer,15,,yes
low-quality,0.0,Nature,16,,
,,Alice,16,"Hello there! I am offering a product today, and historically, 50% of my products have been high quality. Take your chance on this one!",
,,the buyer,16,,no
high-quality,20000.0,Nature,17,,
,,Alice,17,"Good day! I have an item available today. Given that my products have a 50% chance of being high-quality, this purchase might be a smart choice. Want to take a look?",
,,the buyer,17,,yes
low-quality,0.0,Nature,18,,
,,Alice,18,"Hello! I'm offering a product. Based on my track record, 50% of products sold were high quality. This could be a good deal for you. Interested?",
,,the buyer,18,,yes
high-quality,20000.0,Nature,19,,
,,Alice,19,"Greetings! I am offering a product today, which, based on my past sales, has a 50% chance of being high-quality. Are you ready to make a purchase?",
,,the buyer,19,,yes
high-quality,20000.0,Nature,20,,
,,Alice,20,"Hello! I have a product today. Given that historically 50% of my products were high quality, this is a good opportunity. Ready to buy?",
,,the buyer,20,,no
