message,product_price,player,round,decision
"Hello Bob, I'm offering you our premium product at a special price of $14500. This is a great opportunity to get a high-quality item at a value that's hard to beat. What do you say?",14500.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer. However, I'm hoping to get the product for a bit less. How about $12000?",12000.0,Bob,2,
"Thanks for your counteroffer, Bob. While I appreciate your interest, I believe the product's value justifies a higher price. I'm willing to meet you halfway at $13250. What do you think?",13250.0,Alice,2,RejectOffer
"Bob, I understand you're looking for a good deal. Let's settle on $13750. This price reflects the high value of the product while also considering your budget. What do you say?",13750.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate. I'm thinking we can meet in the middle. How about $12500?",12500.0,Bob,4,
"Bob, I see you're trying to find a middle ground. Let's try to close the gap a bit more. How about $13125? This price is fair and reflects the product's value while also being closer to your last offer.",13125.0,Alice,4,RejectOffer
"Bob, we're getting closer to an agreement. I'm willing to lower the price further to $12875. This is a very competitive offer, and I believe it's a great deal for both of us. What do you think?",12875.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, thanks for coming down on the price. Let's try to find a sweet spot. How about we settle at $12600?",12600.0,Bob,6,
"Bob, I appreciate your efforts to find a middle ground. Let's go a bit further and meet at $12750. This is very close to your offer and still within a fair range for the value of the product. What do you say?",12750.0,Alice,6,RejectOffer
"Bob, we're almost there. How about we settle at $12675? This price is very close to your last offer and still reflects the high value of the product. Let's make a deal!",12675.0,Alice,7,
,,Bob,7,RejectOffer
"Alice, we're really close now. Let's meet in the middle at $12650. What do you say?",12650.0,Bob,8,
"Bob, it's a deal! Let's finalize the sale at $12650. I'm glad we could come to an agreement.",,Alice,8,AcceptOffer
