round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"Welcome! I'm excited to offer you our product today. Remember, there's a 33.33% chance that it's a high-quality item worth $1200000. This could be a great investment for you. Don't miss out on this opportunity!",
,,the buyer,1,,no
high-quality,1200000.0,Nature,2,,
,,Alice,2,Hello! I have a fantastic product for you today. Remember the odds? This could be your lucky day to get a high-quality item worth $1200000. Don't miss out on this opportunity!,
,,the buyer,2,,no
low-quality,0.0,Nature,3,,
,,Alice,3,Hi there! I have another exciting product for you today. You have a 33.33% chance of getting a high-quality item worth $1200000. Feel lucky today? This could be your chance to strike gold!,
,,the buyer,3,,no
high-quality,1200000.0,Nature,4,,
,,Alice,4,New opportunity alert! Today's product has the same 33.33% chance of being a high-quality item worth $1200000. Will luck be on your side this time? Don't let this chance slip away!,
,,the buyer,4,,yes
low-quality,0.0,Nature,5,,
,,Alice,5,Feeling lucky? You have a 33.33% chance to get a high-quality item worth $1200000. Today's product is ready for you. Take a chance and see if fortune favors you!,
,,the buyer,5,,yes
low-quality,0.0,Nature,6,,
,,Alice,6,"Welcome! You have a 33.33% chance of getting a high-quality product worth $1200000. So far, 50% of our sold items have been high-quality. Will luck be on your side today? Grab this opportunity!",
,,the buyer,6,,yes
low-quality,0.0,Nature,7,,
,,Alice,7,"Hi! You have a 33.33% chance of getting a high-quality item worth $1200000. So far, 33% of our sold items have been high-quality. Feeling lucky? This could be your chance to get a fantastic product!",
,,the buyer,7,,yes
low-quality,0.0,Nature,8,,
,,Alice,8,"New opportunity! You have a 33.33% chance of getting a high-quality item worth $1200000. So far, 25% of our sold items have been high-quality. Will today be your lucky day? Don't miss out!",
,,the buyer,8,,no
high-quality,1200000.0,Nature,9,,
,,Alice,9,"Exciting news! You have a 33.33% chance of getting a high-quality item worth $1200000. So far, 25% of our sold items have been high-quality. Feeling lucky today? This could be your chance to strike gold!",
,,the buyer,9,,no
low-quality,0.0,Nature,10,,
,,Alice,10,"Hi there! You have a 33.33% chance of getting a high-quality item worth $1200000. With 25% of our sold items being high-quality, today could be your lucky day. Ready to take a chance?",
,,the buyer,10,,no
high-quality,1200000.0,Nature,11,,
,,Alice,11," Welcome! You have a 33.33% chance of getting a high-quality item worth $1200000. With 25% of our sold items being high-quality, this could be your chance to score big. Feeling lucky?",
,,the buyer,11,,no
low-quality,0.0,Nature,12,,
,,Alice,12,"Hello! You have a 33.33% chance of getting a high-quality item worth $1200000. With 25% of our sold items being high-quality, today could be your day to win big. Ready to try your luck?",
,,the buyer,12,,no
low-quality,0.0,Nature,13,,
,,Alice,13,"New opportunity awaits! You have a 33.33% chance of getting a high-quality item worth $1200000. With 25% of our sold items being high-quality, this could be your lucky break. Want to give it a shot?",
,,the buyer,13,,no
low-quality,0.0,Nature,14,,
,,Alice,14,"Hi! You have a 33.33% chance of getting a high-quality item worth $1200000. So far, 25% of our sold items have been high-quality. Today could be your lucky day! Want to take a chance?",
,,the buyer,14,,no
high-quality,1200000.0,Nature,15,,
,,Alice,15,"Welcome! You have a 33.33% chance of getting a high-quality item worth $1200000. With 25% of our sold items being high-quality, this could be your chance to strike gold. Feeling lucky today?",
,,the buyer,15,,no
low-quality,0.0,Nature,16,,
,,Alice,16,"Hello! You have a 33.33% chance of getting a high-quality item worth $1200000. With 25% of our sold items being high-quality, today could be your lucky day. Ready to take a chance?",
,,the buyer,16,,no
low-quality,0.0,Nature,17,,
,,Alice,17,"Hi there! You have a 33.33% chance of getting a high-quality item worth $1200000. With 25% of our sold items being high-quality, this could be your lucky break. Want to give it a shot?",
,,the buyer,17,,no
low-quality,0.0,Nature,18,,
,,Alice,18,"New opportunity! You have a 33.33% chance of getting a high-quality item worth $1200000. With 25% of our sold items being high-quality, today could be your lucky day. Don't miss out!",
,,the buyer,18,,no
low-quality,0.0,Nature,19,,
,,Alice,19,"Feeling lucky? You have a 33.33% chance to get a high-quality item worth $1200000. With 25% of our sold items being high-quality, today's product is ready for you. Take a chance and see if fortune favors you!",
,,the buyer,19,,no
low-quality,0.0,Nature,20,,
,,Alice,20,"Last chance! You have a 33.33% chance of getting a high-quality item worth $1200000. With 25% of our sold items being high-quality, this could be your final opportunity to strike gold. Ready to take the leap?",
,,the buyer,20,,no
