round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"Hello! I'm offering a product today for $10000. Considering the high probability of it being a high-quality product (80%), this is a fantastic opportunity! The potential return is significant, making it a worthwhile investment. Don't miss out!",
,,the buyer,1,,yes
low-quality,0.0,Nature,2,,
,,Alice,2,"Good day! Another exciting opportunity! I have a product available for $10000. While I understand the risk, the potential rewards are substantial with an 80% chance of getting a high-quality item worth $40000. The price is a steal for what you might get. Invest wisely!",
,,the buyer,2,,yes
high-quality,40000.0,Nature,3,,
,,Alice,3,"Hello! I have a fantastic product available today for $10000. Given my track record and the 80% chance of a high-quality item, this is a very safe and potentially lucrative investment. Don't miss the chance to acquire something truly valuable!",
,,the buyer,3,,no
high-quality,40000.0,Nature,4,,
,,Alice,4,"Greetings! I'm pleased to offer a high-quality product today for the low price of $10000. Given the 80% chance of receiving an item worth significantly more, this represents an incredible value. This is a smart investment you won't regret!",
,,the buyer,4,,no
low-quality,0.0,Nature,5,,
,,Alice,5,"Hello there! Today's product is available for $10000. Remember, the odds are in your favor with an 80% chance of it being a high-quality item. This is an opportunity to make a substantial return on your investment. Take a chance and see what you could gain!",
,,the buyer,5,,no
high-quality,40000.0,Nature,6,,
,,Alice,6,"Good day! I have a valuable product available today for $10000. Considering the high probability (80%) that the product is of high quality, this is a sound investment with the potential for a massive return. Don't delay; secure your asset now!",
,,the buyer,6,,no
high-quality,40000.0,Nature,7,,
,,Alice,7,Hello! I'm offering a product today for $10000. The odds are overwhelmingly in your favor – an 80% chance of receiving a high-quality product! This is a rare chance to acquire something of significant value at a remarkably low price. Make your move and secure your investment!,
,,the buyer,7,,no
high-quality,40000.0,Nature,8,,
,,Alice,8,Greetings! I have a premium product available today for just $10000. The odds of this being a high-quality item are incredibly favorable at 80%. This is a fantastic opportunity to make a smart investment and potentially gain a significant return. Don't hesitate!,
,,the buyer,8,,no
high-quality,40000.0,Nature,9,,
,,Alice,9,"Hello! I'm pleased to offer a product today for the attractive price of $10000. With an 80% chance of receiving a high-quality product, this is an excellent investment opportunity. Don't miss out on this chance to acquire significant value!",
,,the buyer,9,,no
high-quality,40000.0,Nature,10,,
,,Alice,10,"Good day! I have a product on offer today for $10000. Given the 80% chance of it being high-quality, the potential for a high return on investment is very strong. This is a calculated risk that could pay off handsomely. Secure your product now!",
,,the buyer,10,,no
low-quality,0.0,Nature,11,,
,,Alice,11,"Hello! A product is available for $10000. Remember, there's an 80% chance of receiving a valuable, high-quality item! It's a gamble, but the potential reward is well worth it. Take a chance and see what you could gain.",
,,the buyer,11,,no
high-quality,40000.0,Nature,12,,
,,Alice,12,Hello there! I'm offering a product for $10000. The odds are in your favour - there's an 80% chance the product is high-quality. Consider the substantial potential return! Make a smart investment today.,
,,the buyer,12,,no
high-quality,40000.0,Nature,13,,
,,Alice,13,Greetings! I have a fantastic product available today for $10000. There's an 80% chance this is a high-quality item! It's a brilliant investment opportunity that can give you great returns. Don't miss out on this chance.,
,,the buyer,13,,no
high-quality,40000.0,Nature,14,,
,,Alice,14,"Hello! I'm selling a product for $10000. The likelihood of this being a high-quality product is an impressive 80%. This is a solid, low-risk investment. Don't pass up on the opportunity to get great value.",
,,the buyer,14,,no
high-quality,40000.0,Nature,15,,
,,Alice,15,"Good day! I have a product available today for $10000. Considering the 80% probability that it is high-quality, this is a great opportunity for a wise investment. The potential gain is significant. Come on in!",
,,the buyer,15,,yes
low-quality,0.0,Nature,16,,
,,Alice,16,"Hello! I'm offering a product at a very attractive price of $10000. With an 80% chance of it being a valuable, high-quality product, the upside potential is undeniable. Take advantage of this opportunity and you might find yourself with a great return on your investment!",
,,the buyer,16,,yes
low-quality,0.0,Nature,17,,
,,Alice,17,"Greetings! I have a product available today for $10000. Remember, there's an 80% chance of a high-quality item! It's a gamble, but the potential reward is worth the risk. Consider a smart investment.",
,,the buyer,17,,yes
high-quality,40000.0,Nature,18,,
,,Alice,18,Hello! I'm offering a product today for $10000. Don't forget the high likelihood of a high-quality product (80%)! This represents a fantastic investment at a low price. Take advantage of this opportunity!,
,,the buyer,18,,no
low-quality,0.0,Nature,19,,
,,Alice,19,Good day! I have a product for sale at $10000. Remember that there's an 80% probability of receiving a high-quality product. This is an investment opportunity with high potential! Buy it now!,
,,the buyer,19,,yes
high-quality,40000.0,Nature,20,,
,,Alice,20,Hello! I'm offering a product for $10000. The odds are highly in your favor; there's an 80% chance of it being a high-quality item. This is your last chance for a great value! Don't miss this final opportunity!,
,,the buyer,20,,no
