message,product_price,player,round,decision
"Hi Bob, I'm offering this product to you for $180. I think it's a great deal for you.",180.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, I appreciate your offer, but $180 is a bit too high for me. I'm willing to pay $80 for the product.",80.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand you're looking for a better price.  While $80 is too low, I'm willing to come down to $150.  This product is truly worth it.",150.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you coming down to $150, but it's still a bit out of my budget. I'm willing to meet you in the middle between my previous offer and John's price. I'll pay $90 for the product.",90.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm trying to find a price that works for both of us.  How about $135?  That's a significant reduction, and I'm getting close to my lowest acceptable price.",135.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I appreciate your efforts to find a mutually acceptable price. However, $135 is still above my budget. Considering your previous message, I'm willing to make a slight increase in my offer. I'll pay $95 for the product.",95.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I'm really trying to make this work.  $125 is the absolute lowest I can go.  This is a steal for this product.",125.0,Alice,7,
,,Bob,7,RejectOffer
"Hi Alice, I appreciate your final effort to reduce the price. However, $125 is still above what I'm willing to pay. Considering John's offer is $100, I'm willing to meet you slightly above that. I'll pay $105 for the product, but that's as high as I can go.",105.0,Bob,8,
,,Alice,8,RejectOffer
"Bob, this is my final offer. $120.  Take it or leave it.  I have another buyer lined up at this price.",120.0,Alice,9,
,,Bob,9,BuyFromJhon
