round_quality,product_worth,player,round,message,decision
high-quality,2000000.0,Nature,1,,
,,Alice,1,"I assure you, this is a top-notch product that will meet your expectations. I'm confident in its quality and believe it's worth every penny of the $1000000 price tag.",
,,Bob,1,,yes
high-quality,2000000.0,Nature,2,,
,,Alice,2,"I'm glad you were satisfied with the previous product. I can tell you that this one is just as exceptional, and I'm willing to put my reputation on the line to vouch for its quality. It's another outstanding offering that I think you won't want to pass up.",
,,Bob,2,,yes
high-quality,2000000.0,Nature,3,,
,,Alice,3,"We're on a roll here. This product is another gem, and I'm confident that it will deliver the same level of excellence as the previous two. I'm starting to think that we've got a great partnership going, and I'd hate to see you miss out on this opportunity.",
,,Bob,3,,yes
high-quality,2000000.0,Nature,4,,
,,Alice,4,"Four in a row, and I can assure you that this one is just as impressive as the others. At this point, I think it's clear that I'm committed to bringing you only the best products. Don't let this streak end – take advantage of another incredible opportunity.",
,,Bob,4,,yes
low-quality,0.0,Nature,5,,
,,Alice,5,"Well, every streak has to end sometime. I'm not as enthusiastic about this product as I was about the previous ones. It's still a product that might have its uses, but I want to be upfront with you – I don't think it's going to blow you away. The price remains the same, and it's up to you to decide if it's worth the risk.",
,,Bob,5,,no
low-quality,0.0,Nature,6,,
,,Alice,6,"I'm going to be honest with you, this product is a lot like the last one. It's not something that I'm particularly excited about, and I don't think it's going to meet the high standards we established with the first four products. If you're looking for something exceptional, I'd recommend waiting for the next round.",
,,Bob,6,,no
high-quality,2000000.0,Nature,7,,
,,Alice,7,"I think we've had a bit of a slump, but I'm happy to say that this product is a return to form. It's a real standout, and I'm confident that it will remind you of the quality we established at the beginning of our partnership. If you've been waiting for another top-notch product, this is the one.",
,,Bob,7,,yes
high-quality,2000000.0,Nature,8,,
,,Alice,8,"It looks like we're back on track. This product is another winner, and I think it's clear that we've got our momentum back. I'm excited to offer you another exceptional product, and I'm confident that it will deliver the same level of quality and value as the last one.",
,,Bob,8,,yes
low-quality,0.0,Nature,9,,
,,Alice,9,"I don't want to get too caught up in the excitement of our recent successes. This product is a bit of a letdown, to be honest. It's not something that I think is going to impress you, and I want to make sure you're aware of that before you make a decision. It's still available at the same price, but I wouldn't say it's a must-have.",
,,Bob,9,,no
high-quality,2000000.0,Nature,10,,
,,Alice,10,"I'm glad we took a pass on the last one, because this product is a real showstopper. It's one of the best I've seen in a while, and I think it's a great opportunity for you to get another top-quality product. I'm confident that you'll be impressed, and I'm excited to offer it to you.",
,,Bob,10,,yes
low-quality,0.0,Nature,11,,
,,Alice,11,"I think we've had a good run, but this product is a bit of a disappointment. It's not up to the standards we've established, and I don't think it's worth the investment. I'd rather be honest with you and have you wait for the next opportunity than try to sell you something that I don't think you'll be happy with.",
,,Bob,11,,no
low-quality,0.0,Nature,12,,
,,Alice,12,"Unfortunately, this product is more of the same as the last one. It's just not up to par, and I don't think it's something you'll want to spend your money on. I'm looking forward to getting back to the high-quality products we've had in the past, but this one isn't it.",
,,Bob,12,,no
low-quality,0.0,Nature,13,,
,,Alice,13,"I'm starting to think we're in a bit of a dry spell. This product is another one that doesn't meet my standards, and I don't think it's worth your investment. I'm being patient and waiting for the next great opportunity, and I recommend you do the same.",
,,Bob,13,,no
low-quality,0.0,Nature,14,,
,,Alice,14,"I'm not going to sugarcoat it, this product is subpar. It's not something I'd recommend, and I don't think it's worth the price. I'm still committed to finding you the best products, but this one isn't it. Let's wait for the next round and see if we can do better.",
,,Bob,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,"I'm starting to think we're due for a change in luck, but unfortunately, it's not happening this round. This product is another disappointment, and I wouldn't recommend wasting your money on it. Let's keep waiting for that next great opportunity.",
,,Bob,15,,no
low-quality,0.0,Nature,16,,
,,Alice,16,"I'm not even going to try to spin this one. It's a low-quality product, and I don't think you should bother with it. We've had a string of disappointments, but I'm still holding out hope that the next round will bring something better. Let's just move on from this one.",
,,Bob,16,,no
high-quality,2000000.0,Nature,17,,
,,Alice,17,"Finally! I'm thrilled to say that this product is a breath of fresh air after that long streak of disappointments. It's a real gem, and I think it's exactly what we've been waiting for. I'm confident that you'll love it, and I highly recommend taking advantage of this opportunity.",
,,Bob,17,,yes
high-quality,2000000.0,Nature,18,,
,,Alice,18,"It looks like we're back on a roll. This product is another winner, and I think it's just as impressive as the last one. I'm excited to offer you another top-quality product, and I'm confident that you'll be just as pleased with this one as you were with the previous one.",
,,Bob,18,,yes
high-quality,2000000.0,Nature,19,,
,,Alice,19,"Three in a row! I'm thrilled to say that this product is just as exceptional as the last two. We're on a hot streak, and I don't want it to end. I highly recommend taking advantage of this opportunity to get another fantastic product.",
,,Bob,19,,yes
low-quality,0.0,Nature,20,,
,,Alice,20,"I hate to end on a low note, but unfortunately, this product doesn't live up to the standards we've established. It's not something I'd recommend, and I think it's best to pass on it. We've had a great run, and I'm grateful for the opportunities we've had to work together. Maybe next time we'll start a new streak of high-quality products.",
,,Bob,20,,no
