message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product. I believe it has great value and I'm willing to let it go for a competitive price. Let me know if you're interested.",180.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. I'm interested in the product, but I think $180 is a bit too high for me. I'd like to make a counteroffer. I'm willing to pay $120 for the product.",120.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thank you for your counteroffer. I appreciate your interest in the product. However, I was thinking more along the lines of $160. It's a great product, and I believe it's worth the investment.",160.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thank you for considering my previous offer. I understand that you think the product is worth $160, but I'm still a bit short of that. I'd like to meet you halfway between my previous offer and your current offer. I'm willing to pay $140 for the product.",140.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, thank you for your counteroffer. I appreciate your willingness to meet me halfway. However, I was thinking more along the lines of $150. It's a great product, and I believe it's worth the investment.",150.0,Alice,5,
,,Bob,5,AcceptOffer
