alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,Let's split it evenly and avoid losses due to inflation.,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Considering inflation affects you more, this split accounts for that while still giving us both a significant amount. Let's settle here to avoid further losses.",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Considering the increasing inflation impact on my share, I need a more significant portion to make it worthwhile. Let's settle before further devaluation.",Alice,3,
,,,Bob,3,reject
500000.0,500000.0,This is a fair split considering my share is not affected by inflation. Let's settle here to avoid any further risks and losses for you.,Bob,4,
,,,Alice,4,reject
650000.0,350000.0,Inflation is severely impacting my potential earnings. I need a substantial share to make this deal worthwhile. This is my final reasonable offer.,Alice,5,
,,,Bob,5,accept
