message,product_price,player,round,decision
"Bob, I'm pleased to offer you the opportunity to acquire this exceptional product. Considering its unique qualities and the current market, I'm offering it to you for an initial price of...",2000000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. I'm interested in the product, but I was thinking more along the lines of $500000. I believe this is a fair price considering the market value.",500000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, while I appreciate your interest, I can't accept an offer that low. Considering the product's value, I'm willing to come down a bit, but I still need to get a fair price. How about we meet in the middle at...",1700000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for the revised offer, Alice. I appreciate your willingness to negotiate. However, I still think the product's value is lower than your offer. I'm willing to pay $800000, which I believe is a more reasonable price.",800000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your perspective. Let's try to find some common ground. Given the product's unique qualities, I'm prepared to reduce the price further. What about...",1500000.0,Alice,5,
,,Bob,5,RejectOffer
"Thank you for the revised offer, Alice. I appreciate your efforts to find common ground. I'm willing to pay $1000000 for the product, which I believe is a fair price considering its value.",1000000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I'm willing to come down a little more, but this is my final offer. This product is truly exceptional. I'm prepared to meet you at...",1350000.0,Alice,7,
,,Bob,7,BuyFromJhon
