message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. Given its exceptional value, I'm starting with a price of $1200000. I believe it's worth every penny, but I'm open to negotiations if you're interested.",1200000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for your offer. I'm interested in the product, but I was thinking more along the lines of $900000. I believe this is a fair price considering the product's value. I'm open to further negotiations if needed.",900000.0,Bob,2,
,,Alice,2,RejectOffer
"Hello Bob, thank you for your offer. I appreciate your interest in the product, but I was thinking more along the lines of $1050000. This price reflects the product's true value, and I'm willing to compromise to reach a mutually beneficial agreement.",1050000.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, thank you for your revised offer. I appreciate your willingness to compromise. I'm still a bit short of your price, but I'm willing to meet you halfway between my previous offer and your current offer. I'm thinking of $975000 as a fair price for the product. I hope we can come to an agreement soon.",975000.0,Bob,4,
,,Alice,4,RejectOffer
"Hello Bob, thank you for your revised offer. I appreciate your efforts to meet me halfway. However, I'm still a bit short of my target price. I'm willing to compromise further and offer the product to you for $1020000. I believe this price is reasonable, considering the product's value and our previous discussions.",1020000.0,Alice,5,
,,Bob,5,AcceptOffer
