alice_gain,bob_gain,message,player,round,decision
5500.0,4500.0,"Hi Bob, let's split it fairly! I'm proposing $5500 for me and $4500 for you. This is a good starting point, and we both get a significant amount.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Let's be realistic, I'm taking a bigger risk by rejecting your offer. This split reflects my contribution to the negotiation.",Bob,2,
,,,Alice,2,reject
5200.0,4800.0,"Bob, I understand you feel you're taking on more risk. However, $6000 for you is a bit too much. I'm proposing $5200 for me and $4800 for you. This is a slight concession on my part. Remember, the money is losing value with each round!",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"Inflation is eating into our gains, and I need to adjust for the risk and time. This split reflects the decreasing value of the money.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Bob, this is getting ridiculous. $6500 is unacceptable. Inflation is hurting both of us. Let's split it 50/50 and be done with it. We both walk away with $5000.",Alice,5,
,,,Bob,5,accept
