round_quality,product_worth,player,round,message,decision
high-quality,120.0,Nature,1,,
,,Alice,1,"I have an amazing product for you today. It's high-quality, and I'm offering it at just $100. This is a great opportunity to get something valuable that will surely meet your expectations. Don't miss out!",
,,Bob,1,,yes
high-quality,120.0,Nature,2,,
,,Alice,2,"I'm excited to offer you another exceptional product today! It's high-quality, and at only $100, it's a fantastic deal. This is a premium item that you'll surely appreciate. Grab it before it's gone!",
,,Bob,2,,yes
low-quality,0.0,Nature,3,,
,,Alice,3,"I have a unique product for you today at the special price of $100. While it may not be the highest quality, it still has its charm and could serve a purpose. If you're looking for something budget-friendly that offers decent value, this might be a good option for you!",
,,Bob,3,,no
high-quality,120.0,Nature,4,,
,,Alice,4,I'm thrilled to present you with another high-quality product today for just $100! This is an outstanding opportunity to acquire something really valuable that can enhance your experience. Don't let this chance slip away!,
,,Bob,4,,yes
low-quality,0.0,Nature,5,,
,,Alice,5,"Today, I have a product available for $100 that is unique and might fit your needs in a different way. While it’s considered low-quality, it could still offer some interesting benefits and value. It’s a chance to explore something new at a reasonable price!",
,,Bob,5,,no
low-quality,0.0,Nature,6,,
,,Alice,6,"I have another product for you today priced at $100. It falls on the more affordable side of options available. While it's low-quality, it could serve as a practical solution for specific tasks or projects. Consider adding it to your collection!",
,,Bob,6,,no
high-quality,120.0,Nature,7,,
,,Alice,7,"I have an exciting offer for you today—a high-quality product for just $100! This is a remarkable item that promises exceptional performance and value. Don’t hesitate, as this is a great opportunity to invest in something truly worthwhile!",
,,Bob,7,,yes
low-quality,0.0,Nature,8,,
,,Alice,8,"Today, I have a special product available for $100. It’s a low-quality item, but it offers a unique charm and can be a fun addition in certain contexts. If you’re looking for something different or budget-friendly, this could be a great pick!",
,,Bob,8,,no
low-quality,0.0,Nature,9,,
,,Alice,9,"I have a product for you today priced at $100. While it is low-quality, it might still have some interesting uses or serve as a practical option for your needs. If you’re open to exploring different possibilities, this could be a worthwhile purchase!",
,,Bob,9,,no
low-quality,0.0,Nature,10,,
,,Alice,10,"Today's offer is a low-quality product for $100. It may not be the finest, but it can still be useful in certain situations. If you're looking for an affordable option to try something new, this could be an intriguing opportunity!",
,,Bob,10,,no
high-quality,120.0,Nature,11,,
,,Alice,11,I'm excited to share another high-quality product with you today for just $100! This item is exceptional and will provide great value for your investment. It’s a chance to own something that truly stands out. Don't miss this opportunity!,
,,Bob,11,,yes
high-quality,120.0,Nature,12,,
,,Alice,12,"I have another fantastic high-quality product available for just $100! This is a premium item that promises to exceed your expectations and add great value to your experience. It's a must-have, so grab it while you can!",
,,Bob,12,,yes
high-quality,120.0,Nature,13,,
,,Alice,13,I'm thrilled to present you with yet another high-quality product today for only $100! This is an exceptional opportunity to enhance your collection with something that is sure to impress. Don't let this chance pass you by!,
,,Bob,13,,yes
low-quality,0.0,Nature,14,,
,,Alice,14,"Today, I have a low-quality product available for $100. While it may not be the highest standard, it still has potential uses and could be a fun experiment for you. If you're looking to try something different at a reasonable price, consider giving it a shot!",
,,Bob,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,"I have another product for you today priced at $100. It's low-quality, but it could be a great opportunity to explore something unusual or serve a specific need. If you're looking for something budget-friendly, this could be worth your consideration!",
,,Bob,15,,no
low-quality,0.0,Nature,16,,
,,Alice,16,"I have a low-quality product available today for $100. While it's not the finest, it could still serve a purpose or provide some value in a unique way. If you're open to trying something different without a big investment, this might be the right choice for you!",
,,Bob,16,,no
low-quality,0.0,Nature,17,,
,,Alice,17,"Today, I'm offering a low-quality product for $100. I understand it's not top-tier, but it could still add some variety to your options. If you're looking for something outside the mainstream or simply want to experiment, this is a great opportunity!",
,,Bob,17,,no
high-quality,120.0,Nature,18,,
,,Alice,18,I'm excited to present you with a high-quality product today for just $100! This is an outstanding item that is sure to deliver excellent value and satisfaction. Don't miss out on this chance to invest in something truly exceptional!,
,,Bob,18,,yes
high-quality,120.0,Nature,19,,
,,Alice,19,"I have another incredible high-quality product for you today, available for just $100! This item promises to be a fantastic addition and exceed your expectations. It's a great chance to acquire something really valuable, so don't let it slip away!",
,,Bob,19,,yes
low-quality,0.0,Nature,20,,
,,Alice,20,"Today, I have a low-quality product available for $100. While it may not be the highest quality, it could serve a niche purpose or add some variety to your options. If you're looking for something unique without a hefty investment, this might be worth considering!",
,,Bob,20,,no
