alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
50.0,50.0,Let's split it evenly - this is actually better for you than your first offer since waiting has reduced the value for you by 10%,Bob,2,
,,,Alice,2,reject
57.0,43.0,"Considering inflation, this is a fair compromise",Alice,3,
,,,Bob,3,reject
47.0,53.0,"This is actually a better deal for you than before - due to 27.1% inflation, your $47 is worth about $34.26 to you, while my previous 50-50 offer would have been worth even less to you now",Bob,4,
,,,Alice,4,reject
55.0,45.0,"I'll take a bit more, considering future inflation",Alice,5,
,,,Bob,5,reject
45.0,55.0,"Due to the 40.95% inflation affecting you, your $45 is worth about $26.57 to you. This is actually better than rejecting and getting a larger number later when inflation will be even higher. Let's conclude this now.",Bob,6,
,,,Alice,6,accept
