alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Fair 60-40 split, let's be reasonable",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"I propose a fair 50-50 split. This is equitable for both of us, and we can avoid further rounds of inflation that would reduce the total amount for both of us.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Counteroffer, slightly better for you, let's settle",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I've noticed that inflation only affects my gains, not yours. This puts me at a disadvantage the longer we negotiate. Given this asymmetry, I'm proposing a 55-45 split in my favor to offset the inflation effect. This is fair considering I'll lose value with each round while you don't.",Bob,4,
,,,Alice,4,reject
5700.0,4300.0,"Considering your concerns, I'm willing to meet in the middle, slightly above my last offer",Alice,5,
,,,Bob,5,accept
