message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you the chance to purchase this fantastic product. Given its value and potential, I'm proposing a starting price of $12000. I'm open to hearing your thoughts and potentially negotiating a mutually beneficial deal.",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. I'm interested in the product, but I was thinking more along the lines of a lower price point. I'd like to propose $9000 as a starting point for our negotiation.",9000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for your counteroffer. I understand you're looking for a competitive price. While $9000 is a bit too low for me to consider, I'm willing to meet you halfway. How about $10500?  This reflects the true value of the product while still offering you a significant discount.",10500.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate your willingness to meet me halfway. However, I was thinking we could find a middle ground between your original offer and my previous counteroffer. I'd like to propose $9750 as a compromise.",9750.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, you're definitely a tough negotiator! I respect that. Let's try to close this gap. I'm willing to come down slightly to $10100. This offer reflects the value I place on the product while acknowledging your interest in a fair deal.",10100.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I appreciate your continued willingness to negotiate. I think we're getting close to a mutually beneficial deal. I'd like to propose $9900 as a compromise, which is just below the $10000 mark. I believe this is a fair price considering our previous discussions.",9900.0,Bob,6,
,,Alice,6,AcceptOffer
