alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's split it evenly and avoid losses due to inflation!,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Since inflation affects you more, I propose a slight adjustment in my favor. Let's settle before the value decreases further!",Bob,2,
,,,Alice,2,reject
60.0,40.0,"Considering the inflation, I'm being generous. Let's settle before it's too late!",Alice,3,
,,,Bob,3,reject
40.0,60.0,"I understand that inflation is affecting you more, but I still need a fair share. Let's settle before the value decreases further!",Bob,4,
,,,Alice,4,reject
55.0,45.0,I'm making a generous offer considering the inflation. Let's settle before I lose even more value!,Alice,5,
,,,Bob,5,accept
