alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Let's start with a fair split, factoring in the upcoming inflation. This is a good starting point for negotiation.",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Considering the inflation affects me more, I think an equal split is a fair starting point for us.",Bob,2,
,,,Alice,2,reject
60.0,40.0,"Bob, inflation is hurting us both, but I'm losing value more slowly. Let's agree on this division to avoid further losses.",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Since I'm losing value faster, I think I should get a bit more to compensate for the difference in inflation impact.",Bob,4,
,,,Alice,4,reject
65.0,35.0,"Bob, time is running out and the inflation is killing us. I'm offering a slightly better deal. Take it or we both risk losing everything.",Alice,5,
,,,Bob,5,reject
45.0,55.0,"I know time is running out, but I'm still losing value much faster than you. I need a better deal to make it worthwhile.",Bob,6,
,,,Alice,6,reject
70.0,30.0,"Bob, this is getting ridiculous. The longer we wait, the less we both get. This is my final offer. Take it or leave it. It's better than nothing.",Alice,7,
,,,Bob,7,accept
