message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this incredible product! Based on its value and the demand, I'm offering it to you for $16000.",16000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. However, I was thinking more along the lines of $10000. I believe this is a fair price considering the market value.",10000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, thanks for the counteroffer. I understand you're looking for a good deal, but the product's value is significantly higher. Considering its unique qualities, I can lower the price to $15000. This is a fantastic price for such a valuable item.",15000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate the reduction, Alice. However, I'm still not comfortable with $15000. I'm willing to meet you halfway between my previous offer and your new price. How about $12500?",12500.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate you meeting me in the middle. Considering the product's value and the strong demand, I can't go much lower than $14000. This is still a great deal for you, and I believe it's a fair price.",14000.0,Alice,5,
,,Bob,5,BuyFromJhon
