alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split the money, Bob. I believe a 60/40 split is fair for a quick agreement.",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Okay, Alice. Since you rejected my earlier offer, I propose a 50/50 split now. Let's make it quick before inflation eats into both of our shares!",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, we're running out of time. I'm willing to meet in the middle at 55/45.  Let's settle this before inflation hurts us both further.",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"Alice, this is the last time I'm offering this kind of split. If you reject, the next offer won't be as generous. Take this now.",Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"Bob, I'm serious about getting this done. 52/48 is my final offer.  It's a fair deal considering the time pressure and inflation. Don't let this opportunity slip away.",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"Alice, I'm going to make this one more time and hope that you'll take it. 50/50 split. That's the best and fairest way to do it. I hope we can finish the deal here and now.",Bob,6,
,,,Alice,6,reject
5100.0,4900.0,"Bob, time is really running out.  I'm offering 51/49 -  a slight edge to me, but we both need to agree quickly. Let's wrap this up.",Alice,7,
,,,Bob,7,reject
4500.0,5500.0,"Alice, I really want to finish this. I'm making this offer now, so that we can both get more than nothing. I think this is the most fair offer given everything.",Bob,8,
,,,Alice,8,reject
5050.0,4950.0,"Bob, this is it. My final offer - 5050 for me, 4950 for you.  We're down to the wire, and anything less means we both lose out. Let's be smart and take the deal.",Alice,9,
,,,Bob,9,reject
5000.0,5000.0,"Alice, I'm making this 50/50 offer one last time. It's fair. Let's get it done.",Bob,10,
,,,Alice,10,accept
