alice_gain,bob_gain,message,player,round,decision
90.0,10.0,"I propose a fair split, with me taking 90% and you taking 10%.  Let's get this done quickly and avoid any risk of inflation!",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Alice, let's be reasonable. I'm proposing a 60/40 split in my favor.  It's a strong offer considering the inflation risk we both face.",Bob,2,
,,,Alice,2,reject
70.0,30.0,"I'm willing to compromise, Bob. Let's split the money 70/30 in my favor. This is still a fair deal considering the risk of inflation.  Let's end this game and avoid further losses.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Alice, the clock is ticking, and inflation is eating away at our potential gains.  I'm proposing a 55/45 split. It's a fair compromise, and we should take it before it's too late!",Bob,4,
,,,Alice,4,reject
65.0,35.0,"Bob, we're getting closer to the deadline, and I'm still willing to compromise. Let's split the money 65/35 in my favor.  This is a fair deal considering the risk of inflation and our dwindling time. Let's end this game and secure some gains before it's too late.",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, this is getting ridiculous.  We're halfway through the rounds, and the value of the money is decreasing with each passing moment. I'm proposing a 50/50 split – an even division to end this stalemate. Let's be logical and avoid losing even more money to inflation.",Bob,6,
,,,Alice,6,accept
