message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this incredible product. Considering its value and market demand, I'm offering it to you at a competitive price.",16000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. However, I find the price to be quite high. I'm willing to pay $4000 for the product.",4000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your offer, Bob. I understand where you're coming from. However, the product's unique features and quality justify a higher price. I'm willing to meet you halfway. How about we settle at $14000?",14000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate. However, $14000 is still much higher than I'm looking to spend. I can offer $5000 for the product.",5000.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your interest, Bob, and I'm eager to find a solution that works for both of us. Given the product's value, I can lower the price to $13000. I believe this is a fair compromise.",13000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I understand your perspective, but $13000 is still too high for me. I can increase my offer to $6000.",6000.0,Bob,6,
,,Alice,6,SellToJhon
