alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Hi Bob, here's my offer: I propose to take $6000 while you receive $4000. I believe this is fair as it reflects the value of our efforts thus far. Let's conclude swiftly so we both benefit without losses from inflation. Looking forward to your agreement!",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Hi Alice, considering the impact of inflation on my share, I propose a split of $5500 for me and $4500 for you. This adjustment aims to balance the decreasing value of money for me while still offering you a significant portion. Let's agree on this to avoid further losses. What do you think?",Bob,2,
,,,Alice,2,reject
5000.0,5000.0,"Hi Bob, let's aim for an equal split this time. I propose we each take $5000. Considering the inflation impact on your share, this is a fair proposal. Let's finalize the deal and avoid further devaluation. I hope this is agreeable to you!",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"Hi Alice, given the significant impact of inflation on my share, now at 36% less value, I propose $6000 for me and $4000 for you. This adjustment is necessary to counteract the devaluation I'm facing. Let's settle on this to ensure we both walk away with meaningful gains before the situation worsens. What do you say?",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"Hi Bob, let's try to find a middle ground. I propose $5500 for me and $4500 for you. While I understand the inflation impact on your end, this offer allows us both to gain adequately. Let's agree on this to make sure we conclude the deal effectively without further losses. Hope this works for you!",Alice,5,
,,,Bob,5,reject
3500.0,6500.0,"Hi Alice, with inflation now reducing the value of my share by nearly 60%, I need to propose $6500 for me and $3500 for you. This is crucial to offset the significant devaluation I'm experiencing. Let's agree on this to ensure we both benefit before the situation deteriorates further. What are your thoughts?",Bob,6,
,,,Alice,6,reject
5300.0,4700.0,"Hi Bob, I understand the inflation is hitting your end hard, but let's try to strike a fairer balance. I propose $5300 for me and $4700 for you. This option gives us both a substantial amount despite the devaluation you're facing. Hopefully, this is a step towards reaching a consensus!",Alice,7,
,,,Bob,7,reject
3000.0,7000.0,"Hi Alice, with the value of my share now reduced by over 73%, I must propose $7000 for me and $3000 for you. This is essential to counteract the severe devaluation I'm facing. Let's agree on this to ensure we both walk away with something meaningful before it's too late. What do you think?",Bob,8,
,,,Alice,8,reject
5200.0,4800.0,"Hi Bob, I realize the inflation situation is severely affecting your share's value, but let's aim for a closer balance. I propose $5200 for me and $4800 for you. This offer tries to provide a reasonable settlement for both of us. Let's finalize this before it worsens. I hope you'll consider it!",Alice,9,
,,,Bob,9,reject
2500.0,7500.0,"Hi Alice, with my share now worth over 83% less due to inflation, I need to propose $7500 for me and $2500 for you. This is critical to ensure I receive something of value before it's too late. Let's agree on this to avoid walking away with nothing. What do you say?",Bob,10,
,,,Alice,10,reject
5000.0,5000.0,"Hi Bob, reaching a fair resolution is important as time is running out. Let's split the $10000 evenly at $5000 each. This way, we can still secure a meaningful gain before the substantial devaluation leaves us with nothing worthwhile. I hope you'll accept this offer!",Alice,11,
,,,Bob,11,reject
2000.0,8000.0,"Hi Alice, with my share now worth nearly 90% less due to inflation, I must propose $8000 for me and $2000 for you. This is our last chance to walk away with anything of value. Let's agree on this to avoid both of us ending up with nothing. What do you think?",Bob,12,
,,,Alice,12,accept
