alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Fair 60-40 split, let's be reasonable",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,Let's split it 50-50 for fairness and balance.,Bob,2,
,,,Alice,2,reject
550000.0,450000.0,Meet in the middle of my first offer and your last one,Alice,3,
,,,Bob,3,reject
520000.0,480000.0,"Given the circumstances, this is a fair offer that bridges our earlier proposals.",Bob,4,
,,,Alice,4,reject
580000.0,420000.0,"Considering inflation is affecting you, this is a reasonable adjustment",Alice,5,
,,,Bob,5,accept
