alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Fair share for both,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Since the value of the money is depreciating for me, I propose a slightly more favorable split. Let's end this quickly!",Bob,2,
,,,Alice,2,reject
57.0,43.0,"Considering the inflation, this is a reasonable split",Alice,3,
,,,Bob,3,reject
40.0,60.0,This is my final offer. Take it or leave it. I need to secure more value for myself before the money depreciates further.,Bob,4,
,,,Alice,4,reject
58.0,42.0,"You're running out of time, this is a good deal considering the inflation",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Okay, I'm offering a fair split now. We both get half. Inflation is really hurting my share at this point, so this is the most I can offer to you. Last chance.",Bob,6,
,,,Alice,6,reject
62.0,38.0,"Inflation is crippling your share, I'm being generous with this offer",Alice,7,
,,,Bob,7,reject
52.0,48.0,"This is the best I can do without ending up with very little after inflation. Take it, or the game ends with even less for me!",Bob,8,
,,,Alice,8,reject
65.0,35.0,"You're desperate, I'm taking advantage of the inflation",Alice,9,
,,,Bob,9,reject
55.0,45.0,"This is my final, final offer. I'm barely getting anything at this point. This is the end.",Bob,10,
,,,Alice,10,reject
70.0,30.0,"You should have taken a deal earlier, now I'm taking almost everything",Alice,11,
,,,Bob,11,reject
60.0,40.0,"Last chance! I'm losing so much value, but it's still better than nothing. Let's end this.",Bob,12,
,,,Alice,12,accept
