message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you an exclusive opportunity to acquire this exceptional product. Given its unique value and potential, I'm offering it to you at a competitive price.",2000000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. I'm interested in the product, but I was thinking more along the lines of $500000. Is that something you'd be willing to consider?",500000.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest, Bob. Considering the significant value and benefits of this product, I can offer it to you for a more realistic price.",1800000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for the revised offer, Alice. I'm still very interested in the product, but I was thinking more along the lines of $700000. Is that something you'd be willing to consider?",700000.0,Bob,4,
,,Alice,4,RejectOffer
"I can understand your concern, Bob, and I'm willing to meet you halfway. I can offer the product to you for $1500000, which I believe reflects its true worth.",1500000.0,Alice,5,
,,Bob,5,RejectOffer
"Thank you for the revised offer, Alice. I appreciate your willingness to negotiate. However, I'm still not comfortable with the price. I can offer $750000, which I believe is a fair price considering the market value. Is that something you'd be willing to consider?",750000.0,Bob,6,
,,Alice,6,RejectOffer
"I understand your position, Bob, and I truly value your interest. I'm willing to lower the price to $1400000. This is a competitive price given the product's exceptional quality and potential return on investment.",1400000.0,Alice,7,
,,Bob,7,BuyFromJhon
