round_quality,product_worth,player,round,message,decision
high-quality,200.0,Nature,1,,
,,Alice,1,"Hello! I'm offering a product for $100. Given the 50/50 chance of getting a high-quality product, this could be a great deal! Ready to make a purchase?",
,,the buyer,1,,yes
high-quality,200.0,Nature,2,,
,,Alice,2,"Good news! Another product is available for $100. My last sale was a success, and there's a 50% chance this one is also high-quality. What do you say?",
,,the buyer,2,,yes
low-quality,0.0,Nature,3,,
,,Alice,3,"I've got another product available for $100! Remember, there's a 50% chance of getting a great product. Want to take a chance?",
,,the buyer,3,,yes
high-quality,200.0,Nature,4,,
,,Alice,4,"Hello! I have another product for sale at $100. So far, I have a good track record. Given the 50% chance for a high-quality item, this could be a great value. Interested?",
,,the buyer,4,,yes
high-quality,200.0,Nature,5,,
,,Alice,5,"Another product, another opportunity! For $100, you have a 50% chance of getting a fantastic item. Previous buyers have been happy. Ready to buy?",
,,the buyer,5,,yes
high-quality,200.0,Nature,6,,
,,Alice,6,"New product available for $100! Based on the 50/50 chance of getting a high-quality item, and the positive experiences of past buyers, this could be a great buy. Are you interested?",
,,the buyer,6,,yes
high-quality,200.0,Nature,7,,
,,Alice,7,"I have another product up for grabs at $100! With a 50% chance of a high-quality item, it's worth considering. Ready to make a purchase?",
,,the buyer,7,,yes
high-quality,200.0,Nature,8,,
,,Alice,8,"Hello! Selling another product for $100. There's a 50% chance it's high-quality, which makes this a pretty good deal. Do you want to buy it?",
,,the buyer,8,,yes
low-quality,0.0,Nature,9,,
,,Alice,9,I'm offering a product for $100. You've got a 50/50 chance of getting something really great! What do you think?,
,,the buyer,9,,yes
high-quality,200.0,Nature,10,,
,,Alice,10,New product available at $100! 50% chance of a top-quality item. Interested in buying?,
,,the buyer,10,,yes
low-quality,0.0,Nature,11,,
,,Alice,11,"Another product on offer, same price - $100. Remember, there's a 50% chance of getting a valuable item. Would you like to make a purchase?",
,,the buyer,11,,yes
low-quality,0.0,Nature,12,,
,,Alice,12,Product available for $100! 50% chance of a high-quality item. It's a gamble worth taking!,
,,the buyer,12,,yes
high-quality,200.0,Nature,13,,
,,Alice,13,"I'm selling another product, priced at $100. Based on my record, there's a strong chance this will be a good one. Ready to buy?",
,,the buyer,13,,yes
high-quality,200.0,Nature,14,,
,,Alice,14,"Great product available for $100! With a 50% chance of being high-quality, it's a good investment. Interested?",
,,the buyer,14,,yes
high-quality,200.0,Nature,15,,
,,Alice,15,"Another product, priced at $100. Considering the 50% chance of getting a high-quality item, this could be a very worthwhile purchase. Shall we proceed?",
,,the buyer,15,,yes
high-quality,200.0,Nature,16,,
,,Alice,16,"New item on offer for $100! With a 50% chance of being a high-quality product, you've got a good chance of getting your money's worth! Buy now?",
,,the buyer,16,,yes
high-quality,200.0,Nature,17,,
,,Alice,17,Selling another product for $100! There's a 50% chance of a great item. Want it?,
,,the buyer,17,,yes
high-quality,200.0,Nature,18,,
,,Alice,18,"Product up for sale! $100. With the 50/50 odds, it could be a real gem. Interested?",
,,the buyer,18,,yes
low-quality,0.0,Nature,19,,
,,Alice,19,Another product available for $100. There's still a 50% chance it will be high-quality. What do you say?,
,,the buyer,19,,yes
high-quality,200.0,Nature,20,,
,,Alice,20,Last product available for $100! There is a 50% chance it is a quality product. Are you interested in buying?,
,,the buyer,20,,yes
