alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's split this fairly! I think this is a good starting point.,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Considering the inflation, I believe a 55-45 split in my favor is fair this round. Let's settle this now before the value decreases further.",Bob,2,
,,,Alice,2,reject
5250.0,4750.0,"Okay, Bob. Inflation is hitting both of us. I'm offering a slightly more generous split now to reach an agreement. This should be acceptable for both of us.",Alice,3,
,,,Bob,3,reject
4250.0,5750.0,"Alice, with each round, the value decreases significantly for me. Let's agree on a 57.5-42.5 split in my favor to end this before it devalues further. It's a fair compromise considering the inflation impact on my side.",Bob,4,
,,,Alice,4,reject
4900.0,5100.0,"Alright, Bob. This is getting critical. I'm coming to terms with the inflation, and to make sure we both get something, I'm offering this split. It's getting close to my ideal split, but I really want this deal done.",Alice,5,
,,,Bob,5,accept
