alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it evenly, Bob. It's fair and we both get a good amount.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I think I deserve a bit more, considering the money's value doesn't decrease for me.",Bob,2,
,,,Alice,2,reject
450000.0,550000.0,"Bob, I understand your position, but the value of money is decreasing for me. Let's meet in the middle with this offer.",Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"Considering the inflation is affecting you, I think this is a reasonable adjustment to my previous offer.",Bob,4,
,,,Alice,4,reject
400000.0,600000.0,"Bob, inflation is really cutting into my share. This offer is a compromise, considering the value I'm losing. Let's settle this before it gets worse.",Alice,5,
,,,Bob,5,accept
