round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"This is a fantastic opportunity! Our products are renowned for their quality, with 80% being high-quality, leading to significant customer satisfaction.  A high-quality product is worth $12000 to you, while the price is only $10000. This is a great deal, don't miss out!",
,,the buyer,1,,no
low-quality,0.0,Nature,2,,
,,Alice,2,"This is a fantastic opportunity! Our products are renowned for their quality, with 80% being high-quality, leading to significant customer satisfaction.  A high-quality product is worth $12000 to you, while the price is only $10000. This is a great deal, don't miss out!",
,,the buyer,2,,no
high-quality,12000.0,Nature,3,,
,,Alice,3,"This is a fantastic opportunity! Our products are renowned for their quality, with 80% being high-quality, leading to significant customer satisfaction.  A high-quality product is worth $12000 to you, while the price is only $10000. This is a great deal, don't miss out!",
,,the buyer,3,,no
high-quality,12000.0,Nature,4,,
,,Alice,4,"This is a fantastic opportunity! Our products are renowned for their quality, with 80% being high-quality, leading to significant customer satisfaction.  A high-quality product is worth $12000 to you, while the price is only $10000. This is a great deal, don't miss out!",
,,the buyer,4,,no
low-quality,0.0,Nature,5,,
,,Alice,5,"This is a fantastic opportunity! Our products are renowned for their quality, with 80% being high-quality, leading to significant customer satisfaction.  A high-quality product is worth $12000 to you, while the price is only $10000. This is a great deal, don't miss out!",
,,the buyer,5,,no
high-quality,12000.0,Nature,6,,
,,Alice,6,"This is a fantastic opportunity! Our products are renowned for their quality, with 80% being high-quality, leading to significant customer satisfaction.  A high-quality product is worth $12000 to you, while the price is only $10000.  Don't miss out!",
,,the buyer,6,,no
low-quality,0.0,Nature,7,,
,,Alice,7,"This is a fantastic opportunity!  A high-quality product is worth $12000 to you, and I'm offering it for just $10000.  Our products have an 80% chance of being high-quality. This is a smart investment!",
,,the buyer,7,,no
low-quality,0.0,Nature,8,,
,,Alice,8,"This is a great deal! Our products have an 80% chance of being high-quality, worth $12000 to you. I'm selling for only $10000. Take advantage of this opportunity!",
,,the buyer,8,,no
high-quality,12000.0,Nature,9,,
,,Alice,9,"Don't miss out! There's an 80% chance this product is worth $12000 to you, and I'm selling it for only $10000.  It's a fantastic investment opportunity.",
,,the buyer,9,,no
high-quality,12000.0,Nature,10,,
,,Alice,10,"This product could be worth $12000 to you! With an 80% chance of being high-quality, and a price of just $10000, this is an excellent opportunity.",
,,the buyer,10,,no
high-quality,12000.0,Nature,11,,
,,Alice,11,Imagine getting a $12000 value for just $10000. That's the potential here! This product has an 80% chance of being high-quality.  Invest now!,
,,the buyer,11,,no
low-quality,0.0,Nature,12,,
,,Alice,12,"High reward potential! This product has an 80% chance of being worth $12000 to you, yet it's priced at only $10000.  It's a calculated risk worth taking.",
,,the buyer,12,,no
high-quality,12000.0,Nature,13,,
,,Alice,13,Smart buyers see the value here.  80% chance of a $12000 product for just $10000. Don't let this opportunity pass you by.,
,,the buyer,13,,no
high-quality,12000.0,Nature,14,,
,,Alice,14,"Limited-time opportunity: Secure a product that could be worth $12000 for only $10000. With an 80% chance of high quality, this is a deal you won't want to miss.",
,,the buyer,14,,no
high-quality,12000.0,Nature,15,,
,,Alice,15,"Maximize your investment potential. This product has an 80% chance of being high-quality, giving you a $12000 value for the price of $10000. Act fast!",
,,the buyer,15,,no
high-quality,12000.0,Nature,16,,
,,Alice,16,"Get a potential $2000 gain! This product has an 80% probability of being worth $12000, while the cost is only $10000. Invest smartly today.",
,,the buyer,16,,no
high-quality,12000.0,Nature,17,,
,,Alice,17,Why pay $12000 when you can potentially get the same value for $10000?  This product has an 80% chance of being high-quality.  It's a no-brainer!,
,,the buyer,17,,no
high-quality,12000.0,Nature,18,,
,,Alice,18,"Increase your chances of a high return! This product offers an 80% probability of being worth $12000, all for just $10000. Don't hesitate!",
,,the buyer,18,,no
high-quality,12000.0,Nature,19,,
,,Alice,19,Exceptional value proposition: An 80% chance of owning a $12000 product for a mere $10000. This opportunity won't last long.,
,,the buyer,19,,no
high-quality,12000.0,Nature,20,,
,,Alice,20,"Last chance for an amazing deal!  This product offers an 80% probability of a $12000 value, yours for only $10000.  Invest now before it's gone!",
,,the buyer,20,,no
