alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split this fairly, Bob! I'm offering you a solid 40%.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's try a bit more in my favor, 55-45 seems fair to me.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Okay Bob, let's try this again. I'm offering you 4500. This is a good deal considering we're running out of time!",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Considering the inflation is hitting you harder, I think 58-42 is a reasonable split.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Bob, let's be friends and split it evenly. Inflation is really eating into my share now.",Alice,5,
,,,Bob,5,accept
