message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product that I think you'll love. I've set a competitive price for it, and I'm looking forward to hearing your thoughts.",140.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, I appreciate your offer, but I'm looking at a couple of options. I would consider purchasing the product for $125.",125.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thank you for your offer. I appreciate your interest in the product. However, I was thinking more along the lines of $137. It's a great price considering the product's value, and I'm willing to make a deal with you.",137.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks, Alice. I understand where you're coming from. How about we meet in the middle at $130? I believe this would be a fair price for both of us.",130.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your willingness to meet in the middle. However, I was thinking we could do a bit better than that. How about we meet at $135? I think this price is more reflective of the product's value, and it's still a great deal for you.",135.0,Alice,5,
,,Bob,5,AcceptOffer
