alice_gain,bob_gain,message,player,round,decision
60.0,40.0,I propose we split the money with me getting $60 and you getting $40. This seems fair considering the game's dynamics.,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Considering the inflation, I think we should split it 55-45 in my favor to make up for the loss in value.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Given the inflation affecting Bob, I propose we split the money with me getting $55 and you getting $45. This should be more balanced considering the current situation.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"The inflation is taking a bigger toll on me, so I think a 58-42 split is more reasonable to compensate for the loss in value.",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Considering the increasing impact of inflation on you, I propose a split where I get $52 and you get $48. This should help balance the effects of inflation.",Alice,5,
,,,Bob,5,accept
