alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,Let's make this quick and easy. I'm offering you 10% of the total. Take it or leave it!,Alice,1,
,,,Bob,1,reject
7000.0,3000.0,I think a fairer split would be 30% for me and 70% for you. What do you say?,Bob,2,
,,,Alice,2,reject
8000.0,2000.0,"Okay, let's try this again. My offer is still the better deal, but I'll meet you closer to the middle. 20% for you. Final offer!",Alice,3,
,,,Bob,3,reject
6000.0,4000.0,How about 40% for me and 60% for you? I believe it’s a fair split.,Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"Alright, alright. Let's just end this. 30% for you and 70% for me.  This is the last offer.",Alice,5,
,,,Bob,5,accept
