alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Fair 60-40 split,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,Let's be fair. I'll take 60% and you get 40%. This is a good start for both of us.,Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Meet in the middle, slightly in my favor",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"This is my final offer. I'm willing to compromise further, but let's get this done.",Bob,4,
,,,Alice,4,reject
570000.0,430000.0,"Slightly better deal, considering inflation",Alice,5,
,,,Bob,5,accept
