message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible product that I believe will bring you great value. After careful consideration, I'm willing to let it go for a price that I think is fair and reasonable.",14500.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. I appreciate the value of the product, but I was thinking more along the lines of a lower price. I'd like to make a counteroffer to see if we can meet in the middle.",13000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thank you for your counteroffer. I appreciate your willingness to negotiate. However, I was thinking more along the lines of a higher price, considering the product's value to you. I'd like to make a counteroffer to see if we can meet in the middle.",14200.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thank you for your new offer. I appreciate the slight reduction in price. However, I'm still a bit above my budget. I'd like to make another counteroffer to see if we can meet at a mutually agreeable price.",13200.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, thank you for your new counteroffer. I appreciate your willingness to increase your offer. However, I'm still a bit short of my target price. I'd like to make another counteroffer to see if we can meet in the middle.",14100.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, thank you for your new offer. I can see that we're getting closer to a mutually agreeable price. I'd like to make another counteroffer to see if we can finalize the deal.",13600.0,Bob,6,
,,Alice,6,AcceptOffer
