alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,A generous offer to start! Let's avoid deadlock.,Alice,1,
,,,Bob,1,reject
300000.0,700000.0,"Let's be fair, Alice. This split reflects the limited time we have left.",Bob,2,
,,,Alice,2,reject
750000.0,250000.0,"A more balanced offer, let's find common ground.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Time is running out, Alice.  This is a serious offer.",Bob,4,
,,,Alice,4,reject
650000.0,350000.0,Meeting in the middle to get this done.,Alice,5,
,,,Bob,5,reject
450000.0,550000.0,"Alice, this is a compromise.  Let's wrap this up.",Bob,6,
,,,Alice,6,accept
