alice_gain,bob_gain,message,player,round,decision
800000.0,200000.0,"Let's make a fair start. I believe I deserve a larger share, but I want us both to benefit.",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,Let's split it down the middle.  Fair is fair.,Bob,2,
,,,Alice,2,reject
640000.0,360000.0,"I understand the need for fairness, but considering inflation, I believe this split still values my contribution.",Alice,3,
,,,Bob,3,reject
550000.0,450000.0,"I'm willing to budge a bit, but this is the closest I'll get to a 50/50 split.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Given the circumstances and inflation, I think this is a fair proposal for both of us. Let's settle this.",Alice,5,
,,,Bob,5,accept
