message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product that I believe will be a great fit for you. After careful consideration, I've set a competitive price for the product. I'm looking forward to hearing back from you.",17500.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for your offer. I'm interested in the product, but I was thinking more along the lines of a lower price. I'd like to make a counteroffer to see if we can come to a mutually beneficial agreement.",13000.0,Bob,2,
,,Alice,2,RejectOffer
"Hello Bob, thank you for your counteroffer. I appreciate your interest in the product, and I'm glad we can continue the negotiation. After considering your offer, I'd like to propose a price that's closer to the product's value. I'm looking forward to hearing your thoughts.",16500.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, thank you for your revised offer. I appreciate the price reduction, but I'm still a bit above my budget. I'd like to propose a price that's more in line with what I'm willing to pay. I'm hoping we can meet in the middle and finalize the deal.",14500.0,Bob,4,
,,Alice,4,RejectOffer
"Hello Bob, thank you for your revised offer. I appreciate your willingness to meet in the middle. However, I believe the product's value is still a bit higher than your proposed price. I'd like to make a small adjustment to see if we can finalize the deal.",16000.0,Alice,5,
,,Bob,5,BuyFromJhon
