message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product that I believe will be a valuable addition to your collection. After careful consideration, I've set a competitive price for the product. I'm looking forward to hearing back from you.",950000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for offering this product. I'm definitely interested, but the price is a little high for me. I'd be willing to pay $700000 for it. Let me know what you think.",700000.0,Bob,2,
,,Alice,2,RejectOffer
"Hello Bob, thank you for your offer. I appreciate your interest in the product, but I was thinking more along the lines of $920000. I believe this is a fair price, considering the product's value and uniqueness. Let me know if this is something you'd be willing to consider.",920000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you coming down a bit, but $920000 is still more than I'm looking to spend. I could go up to $750000. That's a significant increase from my initial offer and reflects my strong interest in the product.",750000.0,Bob,4,
,,Alice,4,RejectOffer
"Hello Bob, thank you for increasing your offer. I appreciate your strong interest in the product. However, I'm still a bit above your offer. I'd be willing to meet you halfway between my previous offer and yours. I can offer the product to you for $885000.",885000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I see you're willing to negotiate, and I appreciate that. However, that price point is still a bit too high for my budget. I could stretch to $780000. This is a strong offer, and I'm hoping we can make a deal.",780000.0,Bob,6,
,,Alice,6,SellToJhon
