alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"I propose we split the money 90/10 in my favor. This offer is good, take it or leave it!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Let's meet in the middle, a fair 60/40 split is better for both of us.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Okay, Bob, since we're still negotiating, I'm willing to compromise a bit. I propose 55/45. This is my final offer. Take it, or we'll keep playing!",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"I see we're getting closer, let's flip your last offer and meet at 55/45 in my favor.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Bob, at this point, I think a 50/50 split is fair. This is a compromise I'm willing to make. Let's end this game now and both walk away happy.",Alice,5,
,,,Bob,5,accept
