alice_gain,bob_gain,message,player,round,decision
60.0,40.0,I propose a fair split. Let's start well!,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Given the inflation affecting my share, I propose a 55-45 split in my favor to compensate for the loss in value over rounds. Let's find a balance that works for both of us.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Okay, I understand the inflation pressure. Let's try this - a slightly better deal for me to offset the initial rejection. Hope this works!",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Considering the significant impact of inflation on my share, now worth 19% less, I propose a 60-40 split in my favor. This adjustment aims to balance the diminishing value of my portion while still offering you a fair share. Let's reach an agreement soon.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Alright, inflation is hitting hard. Let's go 50/50 to keep it simple and end this. Deal?",Alice,5,
,,,Bob,5,accept
