alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Hey Bob, I propose we split the money 60/40. This ensures we both walk away with a good amount.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Hey Alice, considering the inflation affecting my share, I think a 55/45 split is fair this round. Let's end this quickly before the value drops further for me.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, let's settle this with a 55/45 split in my favor. This way, we both avoid further losses from inflation.",Alice,3,
,,,Bob,3,reject
4750.0,5250.0,"Alice, with each round, my share loses more value due to inflation. A 52.5/47.5 split seems reasonable now. Let's agree on this to stop the erosion of my portion.",Bob,4,
,,,Alice,4,reject
5250.0,4750.0,"Bob, considering the inflation impact on your share, let's agree on 52.5% for me and 47.5% for you. This way, we can minimize any further losses for us both.",Alice,5,
,,,Bob,5,accept
