alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair split, favoring me slightly to account for Bob's higher inflation rate.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,Let's make a deal before the money loses more value for me!,Bob,2,
,,,Alice,2,reject
7000.0,3000.0,"Bob, my inflation rate is much lower. I need a bigger share to account for the future rounds. Let's get this done.",Alice,3,
,,,Bob,3,reject
5000.0,5000.0,"Let's split it evenly before I lose too much value, it's a fair deal considering the inflation!",Bob,4,
,,,Alice,4,reject
6500.0,3500.0,"Bob, my inflation rate is still 0%, and yours is compounding. Let's be reasonable, I take 6500, you get 3500. Think about the future rounds, it will be worse for you.",Alice,5,
,,,Bob,5,accept
