message,product_price,player,round,decision
"Hello Bob, I'm pleased to offer you this exceptional product. Given its quality and features, I'm offering it to you for $17500. This is a competitive price for the value you'll receive. I look forward to your response.",17500.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. However, $17500 is a bit out of my budget. I'm willing to pay $10000 for the product. Let me know what you think.",10000.0,Bob,2,
,,Alice,2,RejectOffer
"Hello Bob, I appreciate your interest in the product. However, $10000 is significantly below what I can accept. The product's value to me is at least $15000, and I have another interested buyer at that price. However, I'd like to work with you if possible. I can offer it to you for $16000, which is still a good value considering the product's quality and features. What do you think?",16000.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I understand the value you place on the product, but $16000 is still beyond what I can afford. I'm willing to increase my offer to $11000. This is the highest I can go while staying within my budget. Let me know if this works for you.",11000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate you increasing your offer, but $11000 is still below my minimum acceptable price. The product is worth at least $15000 to me, and as I mentioned, I have another buyer ready at that price. However, I'd like to give you priority if we can reach a fair agreement. My offer is $15500. This is a significant reduction from my initial offer and represents excellent value given the product's quality. Can you meet me closer to my minimum?",15500.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I appreciate your willingness to negotiate, but $15500 is still too high for me. I can go up to $11500, which is my final offer within my budget constraints. If this works for you, let's close the deal. If not, I'll have to consider other options.",11500.0,Bob,6,
,,Alice,6,SellToJhon
