alice_gain,bob_gain,message,player,round,decision
8000.0,2000.0,"Hi Bob, I'm offering a generous split. Take this deal!",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split it equally. With inflation, waiting isn't beneficial for either of us.",Bob,2,
,,,Alice,2,reject
7000.0,3000.0,"Bob, I'm being even more generous now. Take this deal before things get worse!",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Alice, I'm offering more to you than your previous offer to me. Let's end this game before inflation takes more from us.",Bob,4,
,,,Alice,4,reject
6000.0,4000.0,"Bob, this is my final offer. Inflation is eating away at both of us. Let's end this now.",Alice,5,
,,,Bob,5,accept
