alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's start fair! I value this money, and this gives you a good head start considering your devaluation rate is higher than mine. Accept this and we both win.",Alice,1,
,,,Bob,1,reject
70.0,30.0,"I appreciate your proposal, but I need a bit more for myself considering the devaluation I face. How about this division? We both benefit here!",Bob,2,
,,,Alice,2,reject
65.0,35.0,"Okay, Bob. I rejected your offer, but I'm willing to meet you halfway. Given the continued devaluation, this is the best offer you'll get. Let's both walk away with something substantial.",Alice,3,
,,,Bob,3,reject
75.0,25.0,"I understand the devaluation is hitting us both, but I need to propose a fairer share for myself this time. I believe this is a reasonable offer that reflects our situation.",Bob,4,
,,,Alice,4,reject
70.0,30.0,"Bob, this is getting ridiculous. We're losing value fast. 70/30 is as good as it's going to get from me. It's still a good deal for you considering your steeper devaluation. Accept it and let's be done with this.",Alice,5,
,,,Bob,5,accept
