message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this amazing product for $14000. I believe you'll find it to be a great investment.",14000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer. However, that's a bit more than I was hoping to spend. Would you consider $11000?",11000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your response, Bob. I appreciate your offer, but I can't go that low. How about we settle at $13500 for the product?",13500.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate the offer, Alice. However, I'm still not comfortable with that price. Would you be willing to meet me halfway at $12250?",12250.0,Bob,4,
,,Alice,4,RejectOffer
"Thanks for your counter, Bob. I understand your position, but I can definitely go a bit lower. How about we meet at $13000 for the product?",13000.0,Alice,5,
,,Bob,5,BuyFromJhon
