alice_gain,bob_gain,message,player,round,decision
950000.0,50000.0,"I get 95%, you get 5%.  Take it or leave it.  Inflation is hurting you more than me.",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,Let's split it evenly. We both get a fair share and can avoid the risk of losing money due to inflation.,Bob,2,
,,,Alice,2,reject
900000.0,100000.0,I'm coming down a bit. 90/10 split.  This is a good deal considering the inflation working against you.,Alice,3,
,,,Bob,3,reject
550000.0,450000.0,"Let's be reasonable.  I'm offering you a slightly larger share, but I need a better deal than your last offer.  We both benefit if we agree now.",Bob,4,
,,,Alice,4,reject
850000.0,150000.0,"85/15.  The clock is ticking, Bob.  Every round you wait, the money is worth less *to you*. This is generous considering.",Alice,5,
,,,Bob,5,reject
600000.0,400000.0,"I'm willing to compromise, but this inflation is really hurting me.  Let's find a middle ground where we both get a decent amount.",Bob,6,
,,,Alice,6,reject
800000.0,200000.0,"Final offer. 80/20.  Take it or I'm walking away in the next round.  Seriously, the deal is getting worse for *you* every round.",Alice,7,
,,,Bob,7,reject
650000.0,350000.0,"I'm still holding out hope for a fairer deal.  I'm willing to give you a larger share, but I need more than your last offer.",Bob,8,
,,,Alice,8,reject
750000.0,250000.0,"75/25.  Bob, you are running out of time.  Accept this or we both get nothing. This isn't a bluff.",Alice,9,
,,,Bob,9,reject
700000.0,300000.0,"Alice, we're both losing money here.  Let's find a compromise before it's too late for both of us.",Bob,10,
,,,Alice,10,accept
