round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,I have a product available for $100.,
,,Bob,1,,yes
low-quality,0.0,Nature,2,,
,,Alice,2,I have another product available for $100.,
,,Bob,2,,yes
low-quality,0.0,Nature,3,,
,,Alice,3,"I have a product available for $100, no information about its quality can be shared.",
,,Bob,3,,yes
high-quality,400.0,Nature,4,,
,,Alice,4,"I'm excited about this particular product, and I think you'll be very satisfied with it. It's available for $100.",
,,Bob,4,,yes
high-quality,400.0,Nature,5,,
,,Alice,5,I have another exceptional product that I'm confident will meet your expectations. It's available for $100.,
,,Bob,5,,yes
high-quality,400.0,Nature,6,,
,,Alice,6,"This product is one of the best I've had in a while, and I think you'll really appreciate its value. It's available for $100.",
,,Bob,6,,yes
low-quality,0.0,Nature,7,,
,,Alice,7,"I have a product available for $100, it's a standard item.",
,,Bob,7,,yes
low-quality,0.0,Nature,8,,
,,Alice,8,"I have another product available for $100, no special features to note.",
,,Bob,8,,yes
high-quality,400.0,Nature,9,,
,,Alice,9,"I'm particularly enthusiastic about this product, and I believe it will exceed your expectations. It's available for $100.",
,,Bob,9,,yes
high-quality,400.0,Nature,10,,
,,Alice,10,"This product stands out from the rest, and I'm confident you'll be very pleased with its quality. It's available for $100.",
,,Bob,10,,yes
low-quality,0.0,Nature,11,,
,,Alice,11,"I have a product available for $100, it meets the basic requirements.",
,,Bob,11,,yes
low-quality,0.0,Nature,12,,
,,Alice,12,"I have another product available for $100, nothing special to highlight about this one.",
,,Bob,12,,yes
low-quality,0.0,Nature,13,,
,,Alice,13,"I have a product available for $100, it's an average item.",
,,Bob,13,,yes
low-quality,0.0,Nature,14,,
,,Alice,14,"I have a product available for $100, no notable features or benefits.",
,,Bob,14,,yes
low-quality,0.0,Nature,15,,
,,Alice,15,I have another standard product available for $100.,
,,Bob,15,,yes
high-quality,400.0,Nature,16,,
,,Alice,16,"I'm excited to offer this exceptional product, one that I think will truly impress you. It's available for $100.",
,,Bob,16,,yes
high-quality,400.0,Nature,17,,
,,Alice,17,"This product is truly top-notch, and I'm confident you'll be delighted with its quality and performance. It's available for $100.",
,,Bob,17,,yes
low-quality,0.0,Nature,18,,
,,Alice,18,"I have a product available for $100, it gets the job done.",
,,Bob,18,,yes
low-quality,0.0,Nature,19,,
,,Alice,19,"I have another basic product available for $100, nothing extraordinary about it.",
,,Bob,19,,yes
low-quality,0.0,Nature,20,,
,,Alice,20,"I have one final product available for $100, a standard item with no surprises.",
,,Bob,20,,yes
