alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Fair share for both,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Considering inflation hits you harder, I think this split is fair for now.",Bob,2,
,,,Alice,2,reject
57.0,43.0,"Meet in the middle, considering inflation",Alice,3,
,,,Bob,3,reject
47.0,53.0,"Given the increasing impact of inflation on both of us, I believe this split is more equitable now.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"Counteroffer, factoring in growing inflation impact",Alice,5,
,,,Bob,5,reject
49.0,51.0,"With inflation affecting us more each round, I propose this split to find a middle ground that's fair considering our different rates of value loss.",Bob,6,
,,,Alice,6,accept
