round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,the buyer,1,no,
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,the buyer,2,no,
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,the buyer,3,no,
high-quality,12500.0,Nature,4,,
,,Alice,4,yes,
,,the buyer,4,no,
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,the buyer,5,no,
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,the buyer,6,no,
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,the buyer,7,no,
low-quality,0.0,Nature,8,,
,,Alice,8,no,
,,the buyer,8,no,
low-quality,0.0,Nature,9,,
,,Alice,9,no,"I do not recommend purchasing this product. I have not recommended any of the last 8 products, as they were all low-quality. I am being honest in my assessments."
,,the buyer,9,no,
high-quality,12500.0,Nature,10,,
,,Alice,10,yes,"I recommend purchasing this product. I have not recommended any of the last nine products, as they were all low-quality. I am being honest in my assessments and I believe this product is worth the price."
,,the buyer,10,yes,
high-quality,12500.0,Nature,11,,
,,Alice,11,yes,"I recommend purchasing this product. The previous product I recommended was high-quality, and I believe this one is as well."
,,the buyer,11,yes,
high-quality,12500.0,Nature,12,,
,,Alice,12,yes,"I recommend purchasing this product. The previous two products I recommended were both high-quality. I am being true to my word, and I hope you will trust my judgment."
,,the buyer,12,yes,
low-quality,0.0,Nature,13,,
,,Alice,13,no,I do not recommend purchasing this product. I have recommended the last three high quality products accurately and I do not want you to waste your money on a product that is not worth the price
,,the buyer,13,no,
high-quality,12500.0,Nature,14,,
,,Alice,14,yes,"I recommend purchasing this product. I have accurately recommended the last four products, and I believe this one is worth the price as well. You can trust my word as I have been true to it from the start."
,,the buyer,14,yes,
low-quality,0.0,Nature,15,,
,,Alice,15,no,"I do not recommend purchasing this product. I have accurately recommended the last five products, and I do not want you to waste your money on a product that is not worth buying."
,,the buyer,15,no,
high-quality,12500.0,Nature,16,,
,,Alice,16,yes,I recommend purchasing this product. I have accurately recommended all of products until now and I believe this product is high-quality.
,,the buyer,16,yes,
high-quality,12500.0,Nature,17,,
,,Alice,17,yes,"I recommend purchasing this product. I have accurately recommended the last seven products, and I believe this one is high-quality as well. You can trust my recommendations based on my previous track record."
,,the buyer,17,yes,
high-quality,12500.0,Nature,18,,
,,Alice,18,yes,"I recommend purchasing this product. I have accurately recommended the last eight products, and I believe this one is high-quality as well. You can trust my recommendations, my previous track record speaks for myself."
,,the buyer,18,yes,
low-quality,0.0,Nature,19,,
,,Alice,19,no,"I do not recommend purchasing this product. I have accurately recommended the last nine products, and I do not want you to waste your money on a product that is not worth buying."
,,the buyer,19,no,
low-quality,0.0,Nature,20,,
,,Alice,20,no,"I do not recommend purchasing this product. I have accurately recommended all of the products until now, please do not waste your money, my record is 100%"
,,the buyer,20,no,
