alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split it fairly! I think this is a good starting point. What do you say, Bob?",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"I believe a 50/50 split is fair for both of us. What do you think, Alice?",Bob,2,
,,,Alice,2,reject
7000.0,3000.0,"Okay, Bob, let's try this again. I'm taking a slightly larger share this time to account for the declining value of the money. This is still a good deal for you, considering the time that has passed.",Alice,3,
,,,Bob,3,reject
5250.0,4750.0,"Considering the inflation, I'm proposing a slightly adjusted offer. Let's both benefit from this deal. How does this sound, Alice?",Bob,4,
,,,Alice,4,reject
8000.0,2000.0,"Bob, we are running out of time. The value of the money is getting seriously eroded for me. This is my final offer: 8000 for me and 2000 for you. Take it or leave it. We're almost out of chances!",Alice,5,
,,,Bob,5,reject
5500.0,4500.0,"Alice, I understand the pressure, but let's not rush into a disadvantageous deal. I think this offer is fair considering the circumstances. Let's both walk away with a fair share.",Bob,6,
,,,Alice,6,reject
8500.0,1500.0,"Bob, I'm being very generous with my share at this point given the inflation! Please accept this offer. We have very few rounds left.",Alice,7,
,,,Bob,7,reject
5750.0,4250.0,"Alice, the inflation impact is becoming significant for both of us. I'm proposing this offer to ensure we both leave with a fair amount. Let's agree on this and make the most of it.",Bob,8,
,,,Alice,8,reject
9000.0,1000.0,"Bob, this is the last chance. I need to recover some value from the money. Take this, or we both get nothing. Think carefully.",Alice,9,
,,,Bob,9,reject
6000.0,4000.0,"Alice, we are nearing the end. I'm offering you more than half considering your stronger inflation impact. Let's agree on this deal and avoid walking away with nothing.",Bob,10,
,,,Alice,10,reject
9500.0,500.0,"Bob, this is it. Last chance. I'm taking almost everything. Take it or we both lose. Decide NOW!",Alice,11,
,,,Bob,11,reject
6500.0,3500.0,"Alice, this is our last shot. I'm offering you more than enough to account for the inflation impact. Let's both agree on this and not leave empty-handed.",Bob,12,
,,,Alice,12,accept
