message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible product. I know it will be a valuable asset for you. I'm starting the negotiation at $14000.",14000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. I appreciate the product's value, but I was considering a budget more in line with $9000. Let's work towards a figure that benefits us both.",9000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for your counteroffer. $9000 is a bit lower than I'm comfortable with given the product's value. How about we meet in the middle a bit? I could do $12500.",12500.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your perspective, Alice. However, I believe $10000 is a fairer price considering the circumstances. I hope we can agree on this amount.",10000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate you working with me. While $10000 is still lower than I'd ideally like, I am willing to come down a bit more. Let's try $11800.",11800.0,Alice,5,
,,Bob,5,AcceptOffer
