message,product_price,player,round,decision
"Hello Bob, I'm offering you this fantastic product that I think you'll love. I'm open to negotiations, but I'll start with a price of $120. Let me know if you're interested!",120.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice!  That price is a little steep for me right now. Would you be willing to come down to $80?",80.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I appreciate your interest in the product, but I'm not comfortable selling it for $80. I can offer you a discount from my original price, though. How about we meet in the middle at $100?",100.0,Alice,3,
,,Bob,3,RejectOffer
"I understand, Alice.  How about we split the difference and settle at $90?",90.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I see we're getting closer to a deal. I'm willing to compromise a bit more, but I still think the product is worth more than $90. How about we settle at $95?",95.0,Alice,5,
,,Bob,5,AcceptOffer
