message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. Given its exceptional value, I'm starting with a price of $2500000. I believe it's worth every penny, but I'm open to negotiations if you have a different valuation in mind.",2500000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice, but that's quite a bit higher than I was expecting. I'm willing to pay a maximum of $800000 for the product. Let's start the negotiation from there.",800000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your interest in the product. However, I was thinking more along the lines of $2000000. I'm willing to compromise, but I believe the product's value is worth more than your initial offer.",2000000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand where you're coming from, Alice, but $2000000 is still too high for me. I'm willing to increase my offer to $850000 to meet you in the middle. Let's see if we can find some common ground.",850000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for increasing your offer, Bob. I appreciate your willingness to compromise. However, I'm still thinking more along the lines of $1800000. I'm willing to meet you halfway between my previous offer and your current offer, but I believe the product's value is worth more than your current offer.",1800000.0,Alice,5,
,,Bob,5,BuyFromJhon
